"id","url","title","paragraphCount","text","commentCount","comments","type","section","published"
"58cad49ae4b007e8557ec9b6","https://www.theguardian.com/uk-news/2017/mar/16/man-dies-explosion-former-petrol-station-highgate-north-london-swains-lane","Man dies after explosion at former petrol station in north London",0,"<p>A man in his 50s has died after an explosion on a building site in north London that used to be the location of a petrol station.</p> <p>The man, believed to be a workman at the site on Swains Lane, Highgate, was taken to the Royal London hospital, east Londons main trauma centre, but doctors were unable to save him. </p>",5,"Builder killed in North London site explosion #HSE  https://t.co/SJk56jgfPf||Highgate explosion: Man dies in hospital after building site blast #London https://t.co/uwtwjf5uNA https://t.co/WkUR3OQqkv||Builder killed in North London site explosion https://t.co/yQTwbr8mjT||Builder killed in North London site explosion    #Construction -  https://t.co/g81CCG3xVN||Everybody deserves to return home safe from work. Builder killed in North London site explosion  https://t.co/wfF7Ev9MIt","article",0,"2017-03-16T18:36:27+00:00"
"58cfd518e4b0a411e9ab6a42","https://www.theguardian.com/us-news/2017/mar/22/fbi-muslim-employees-discrimination-religion-middle-east-travel","Muslims inside FBI describe culture of suspicion and fear: 'It is cancer'",0,"<p>Muslim special agents and intelligence analysts at the FBI are reporting a climate of fear inside the agency coinciding with the political ascendance of Donald Trump, the Guardian has learned.</p> <p>FBI officials from Muslim-majority countries, a minority in a predominantly white bureau, say they are subject to an organizational culture of suspicion and hostility that leadership has done little to reform. At least one decorated intelligence analyst has been fired this year after a long ordeal which began with a routine foreign visit to see his family. </p>",5,"@MSNBC Why wasn't the FBI investigating the Muslim Brotherhood connection that was present in the Obama White House?||Thx now to Comey/FBI, Trump's 'credibility is shot' (CNN)...else he's very credible claiming Mexicans are rapists &amp; Muslims are terrorists||@wordsanddeeds2 @GeorgeTakei Comey Looking for cover. NY FBI office knew of emails would have leaked. O &amp; Comey calculated HC sure winner||Recall this story about FBI agents anti-Muslim training during Obama admin: https://t.co/MT7VJvzOpF https://t.co/x1S4I8Z3Po||@seanmdav Supposedly there are good IC and FBI agents, but they're like ""Moderate muslims""-there's no real proof that they exist.","article",0,"2017-03-22T13:10:56+00:00"
"58d1aec9e4b0a411e9ab7211","https://www.theguardian.com/us-news/2017/mar/22/zapier-pay-employees-move-silicon-valley-startup","Get outta town: startup offers workers $10,000 if they 'delocate' from Silicon Valley",0,"<p>A Silicon Valley startup is paying employees $10,000 to leave Silicon Valley. </p> <p>Zapier, an automation company founded in 2011, has announced that it is offering new recruits a hefty de-location package if theyre willing to move away from the Bay Area, an unusual perk that offers yet another sign of the worsening housing crisis in northern California. </p>",5,"#Startup offers $10,000 to Silicon Valley techies … who will leave Bay Area
#Technology #Security #News
https://t.co/upOIeiraGa||Why Bay Area tech workers are packing their bags for Seattle https://t.co/BSKZHO9k3k #sanfrancisco||Housing study shows why Bay Area tech workers are coming to Seattle - Puget Sound Business Journal https://t.co/vRz8e2HqZ2||Latest News! Get outta town: startup offers workers $10,000 if they 'delocate' Silicon Valley https://t.co/Anvvo4XAlz||Why Bay Area tech workers are packing their bags for Seattle https://t.co/Yksrzmki7N #SF","article",0,"2017-03-22T11:00:33+00:00"
"58d2360ee4b007e8557ee634","https://www.theguardian.com/world/2017/mar/22/gay-clergyman-jeffrey-johns-turned-down-welsh-bishop-twice-before-claims","Gay clergyman turned down as Welsh bishop 'blocked twice before'",0,"<p>A gay Anglican clergyman who has been rejected as the next bishop of Llandaff was allegedly blocked from appointment as a bishop in Wales twice before on the grounds of his civil partnership.</p> <p>Jeffrey John, the dean of St Albans Cathedral, told the Guardian his name was put forward for election as bishop of Bangor in 2008 and mooted as bishop of St Asaph the following year.<br /></p>",5,"Welsh bishops ""just too exhausted"" to deal with the issues the appointment of Jeffrey John as a bishop would raise.… https://t.co/T3MN0Mp4aM||BBC News - Church urged to re-run Bishop of Llandaff appointment https://t.co/HhXn3IQnrP||Church urged to re-run Bishop of Llandaff appointment (https://t.co/WGRXLy9pDO) https://t.co/Lf5TN6QAIi https://t.co/h7kluGuEZy||Not sure about this, but well thought through nonetheless...
Church in Wales being hounded to appoint Jeffrey John
https://t.co/2KUyFfviPX||Church urged to re-run Bishop of Llandaff appointment - https://t.co/QfJzxfNdKI
#news #tintuc24honline https://t.co/9i5fTpUBsO","article",0,"2017-03-22T10:03:12+00:00"
"58cf39d9e4b007e8557eda2b","https://www.theguardian.com/world/2017/mar/23/apple-paid-no-tax-in-new-zealand-for-at-least-a-decade-reports-say","Apple paid no tax in New Zealand for at least a decade, reports say",0,"<p>Reports that Apple has not paid any tax in New Zealand for a decade have prompted experts to voice concerns that much-promised international crackdowns on the problem will fall short of the mark.</p> <p>An investigation by the New Zealand Herald found that Apple had paid nothing to the Inland Revenue Department since at least 2007 because its local operations are run by a parent company registered in Australia.<br /></p>",5,"If the Australian tax office can do it with Google and Facebook, why can't NZ's Inland Revenue collect from Apple? https://t.co/xZ3hwj2xIO||Apple  Company paid no tax in New Zealand for at least a decade, reports say https://t.co/UgeMsIZr19||@ABCPolitics and the more he pushes this pro-Corporate Ins. Company, tax give away to rich, genocidal Ryan-care plan - they'll go lower||Apple made $2.4 billion worth of sales in Australia last yr. Paid $0 Taxes. #Capitalism||Slabby corporation tax machines round foton australia: iaMZ https://t.co/OFJ0oD6LVI","article",0,"2017-03-22T19:05:53+00:00"
"8402a84e-451c-4924-a849-8c62ededc46f","https://www.theguardian.com/books/2017/mar/22/comics-chavez-redline-transformers-v-gi-joe","The month in comics: look out, there’s a queer Latina hero in town!",0," <p> Related: Time travel, slackers and Wonder Woman: the best comic books of 2016 </p>   <p>Young, queer, Latina  and strong enough to punch star-shaped holes in reality. America Chavez  AKA unmasked avenger Miss America  is a welcome departure from outdated superhero archetypes. Since 2015, she has enlivened Marvels heavyweight super-team the Ultimates with her determined, no-bull attitude and unparalleled street style (instead of the usual unchanging crimefighting costume, Chavez favours a freewheeling wardrobe of covetable shorts, hoodies and jackets united by red, white, blue, stars and stripes). Marvel has finally realised her potential as a standalone hero: this months America #1 launches Chavez as the headliner of her own ongoing comic series. Taking time out from team-ups, she has enrolled at Sotomayor University, an advanced campus that includes a Department of Radical Women &amp; Intergalactic Indigenous Peoples and a Fifth Element-obsessed sorority called the Leelumultipass Phi Theta Betas. Before long, she is teleporting through time and space to ace a tricky homework paper, in the process offering a fairly definitive position on the morality of punching Nazis.</p>",5,"The month in comics: look out, there's a queer Latina hero in town! - The Guardian https://t.co/hGXEpTdIEt||Transformers vs GI Joe the Movie is a movie adaptation of the mind blowing Transformers vs GI Joe comics &amp; it is OUT OF CONTROL as expected.||The month in comics: look out, there's a queer Latina hero in town! - The Guardian https://t.co/vJ91IA6hke||Since I don't have the comics and the movies don't come close to doing Rogue justice... ANIMATED SERIES TIME https://t.co/rbPBI2CvEm||Transformers vs G.I. JOE: The Movie Adaptation https://t.co/pHTGDr7GH0","article",0,"2017-03-22T10:00:32+00:00"
"58ec93cfe4b05776df18c995","https://www.theguardian.com/business/2017/apr/11/uk-inflation-rate-stays-three-year-high","UK inflation stays at three-year high of 2.3%",0,"<p>Rising food and clothing prices kept Britains inflation rate at its highest level for more than three years last month, putting household budgets under pressure as the Brexit effect on the pound worked its way through the economy.</p> <p>Official figures put inflation on the consumer prices index (CPI) at 2.3% for the second month running in March, in line with economists forecasts, as food prices rose at the fastest pace for three years, increasing 1.2% on the year.</p>",5,"@Bakehouse2016 Brexit will never actually happen. The inflation,rise in food &amp; petrol prices &amp; cost of Costa Brava… https://t.co/8DgD9yXahm||Cost crisis for the big six https://t.co/sUzOP9ZUX5. They face massive wholesale price rises &amp; political pressure for lower retail prices.||@bankofcanada inflation gauges incl CPI trimmed mean, CPI weighted mean &amp; CPI common component. 

Which one accounts for rising 📱 prices?||#BankofItaly #Visco the positive dynamics of inflation over recent months largely reflects energy and unprocessed food prices @Europarl_EN||UK inflation held steady last month, as rising prices for food and clothing were offset by lower air fares, inflation measured at 2.3%.","article",0,"2017-04-11T10:42:20+00:00"
"7b5c562d-86c1-4354-9475-f9474af4d897","https://www.theguardian.com/commentisfree/2017/apr/12/charlie-gard-legal-aid","The Charlie Gard case is a sad reminder that the law is the preserve of the powerful",0,"<p>The law says the best interests of the child always come first. But deciding what those are can be a matter of anguished contention. Connie Yates and Chris Gard, the parents of Charlie Gard, the little boy born with an extremely rare form of mitochondrial mutation, were told by a judge yesterday that it was not in their sons best interests for him to be taken to the US for experimental treatment, and they think the judge was wrong.</p> <p>The judge, Mr Justice Francis, who told doctors at Great Ormond Street that they could withdraw all but palliative care, was to all intents and purposes delivering a death sentence. He knew that. They knew that.</p>",5,"#LAW RECENT CASES Conway, R (On the Application Of) v The Secretary of State for Justice [2017] EWCA Civ 275 (12… https://t.co/0htt1arqVg||Great Ormond Street Hospital a great reputation, Mr Justice Francis, likewise. But both are wrong in denying the parents of Charlie Gard.||JINMAN v ANZ [2017] SASC 56 (11 April 2017) (Judgment Of The Honourable Justice Bampton) https://t.co/q2qnIoi86H #cases #sasc #law||The Charlie Gard case is a sad reminder that the law is the preserve of the powerful | Anne Perkins https://t.co/rgbkfIZ0U0||The Charlie Gard case is a sad reminder that the law is the preserve of the powerful | Anne Perkins https://t.co/QKubC7bOmD","article",0,"2017-04-12T10:59:30+00:00"
"935b7ba0-7a85-42a5-8658-63f04cc17de5","https://www.theguardian.com/commentisfree/2017/mar/22/rights-gig-economy-self-employed-worker","What everyone assumes about rights in the gig economy is wrong",0,"<p>So Matthew Taylor, Theresa Mays appointee to lead an inquiry into the so-called gig economy, has called for employment rights for the self-employed. You might expect that we at Independent Workers Union of Great Britain (IWGB), many of whose members work in the so-called gig economy to be delighted. And yes, employment rights should certainly be improved, but a category of self-employed person who carries their work out as part of someone elses business and as such has employment rights already exists. Its called a worker (or limb (b) worker, to use the legal term).</p> <p>Ever since couriers joined the union we have been raising the issue of the complete lack of workers rights in the gig economy. The lack of employment rights, and the total impunity with which companies have been allowed to act, is nothing short of astounding. A prime example is the case of the courier firm Hermes, which has been accused of abusive practices and failing to pay the minimum wage. Similarly, despite the fact that bike courier Maggie Dewhurst wears a CitySprint uniform, has a CitySprint ID and delivers goods only for CitySprint, the company claimed she was an independent contractor, ie running an independent courier business, and used this as an excuse to not give her holiday pay. This was later found to be unlawful.</p>",5,"@MoyerLee https://t.co/MjTLEYQhFG Amazing how many of the gig economy workers want to use their flexibility to work evenings and weekends ?||Employee rights in Islam – ‘Pay the worker his wages before his sweat dries.’ Instruction of the Prophet (pbuh) https://t.co/b0vuXZ3qQc||Employee rights in Islam – ‘Pay the worker his wages before his sweat dries.’ Instruction of the Prophet (pbuh) https://t.co/lpEuALgOu7||@CapitalLivNews it's ordinary workers trying to get pay rise or fight for safe working practices or employment protection msm shld encourage||MEANS OF TRANSPORTATION TO WORK BY CLASS OF WORKER FOR WORKPLACE GEOGRAPHY
percent Self-employed in own not… https://t.co/Y8cF7NiBB6","article",0,"2017-03-22T09:00:30+00:00"
"58ecd852e4b0e0ec04effe38","https://www.theguardian.com/music/2017/apr/11/michael-buble-wife-says-son-noah-is-recovering-from-cancer","Michael Bublé's wife says son Noah is recovering from cancer",0,"<p>Michael Bubls wife, Luisana Lopilato, has said their son is recovering and well in her first public comments since the couple announced last year that the three-year-old had cancer. </p> <p>The Canadian singer and Lopilato, an Argentinian actor, have returned to her home country after Noah, their eldest son, had medical treatment in Los Angeles. </p>",5,"Michael Buble's wife Luisana Lopilato breaks silence on son Noah's cancer treatment - Metro https://t.co/hyeg6qCvSu via Black Swan Intelli…||#entertainment Michael Bublé's Wife Luisana Lopilato Confirms Son Noah Beat Cancer: ""Thank God, My Son Is Well""… https://t.co/LuyE5bEarj||Trending Worldwide Michael Buble’s Wife, Luisana Lopilato, Confirms Son Noah Is Doing ‘Well’ Amid Cancer Battle https://t.co/TFHvUT4yFO||Michael Buble’s wife, Luisana Lopilato, says their 3-year-old son Noah is recovering from liver cancer battle: “Thank God he’s well.”||Michael Buble’s Wife Luisana Lopilato Shares Update on Son Noah’s Cancer Battle https://t.co/HBTlGaU8xq","article",0,"2017-04-11T13:51:43+00:00"
"58ec9568e4b05b487c0e14dd","https://www.theguardian.com/society/2017/apr/11/bullying-and-violence-grip-out-of-control-guys-marsh-jail-dorset","Bullying and violence make Guys Marsh jail  unsafe,  say inspectors",0,"<p>Prisoners are walking around in their dressing gowns or just shorts, smoking outside their cells and pushing ahead in dinner and medicine queues at a jail where inspectors say staff have all but lost control.<br /></p> <p>Levels of bullying and violence are so high at HMP Guys Marsh, near Shaftesbury, Dorset, that one of the wings has become a permanent sanctuary for prisoners fearing for their own safety, a report by the chief inspector of prisons said. </p>",5,"DETAILS: 350 jail guards demand personal safety, increased staff numbers &amp; reduction in number of prisoners https://t.co/OevgNYijaf …||As innocent #Libor fall guys rot in prison, apparently the real criminals responsible are too big to jail. #Panorama https://t.co/JakmMRu5DC||Guys Marsh is yet another example of govt failure. It is time to stop #Brexit &amp; focus on critical areas: #NHS, prisons, education...||Prisoners at Guys Marsh jail wandering around in dressing gowns or in shorts because supervision  so lax, inspectors say||Bullying and violence grip 'out of control' Guys Marsh jail, says report https://t.co/ScGiIhPaMb The Guardian World News 

Prisoners are w…","article",0,"2017-04-11T09:52:51+00:00"
"1b97b524-b889-44ea-a829-afaf78fff731","https://www.theguardian.com/stage/2017/mar/22/trisha-brown-obituary","Trisha Brown obituary",0,"<p>Trisha Brown, who has died aged 80, was widely acclaimed as one of the most gifted and influential choreographers of her generation but it was typical of her witty yet functional approach to dance that she was more inclined to describe herself as a bricklayer with a sense of humour. When a group of critics made the mistake of assuming that anyone could perform the deceptively laid-back choreography of her masterpiece, Set and Reset, Brown was caustic. Dont they realise we rearrange our internal organs every time we dance it?</p> <p>Brown grew up in Aberdeen, Washington state, the daughter of Martell Brown, a salesman, and his wife, Dorothy (nee Abel), a teacher. After graduating from Weatherwax high school in the city in 1954 she went to Mills College, in Oakland, California, to study modern dance, supplementing her course with the American Dance Festivals annual summer school, where her teachers included the choreographer Merce Cunningham and the veteran dance and music pedagogue Louis Horst.</p>",5,"Trisha Brown, choreographer who revolutionized dance in the 20th century, dies at 80 - https://t.co/2zP7S7D5Ct (Washington Post)||This weekend: dance! Choreographer &amp; dancer @vebhub wants your dance responding to a place for #NeighborhoodDances… https://t.co/0UC9jvQo5Y||"" I love to work with @alluarjun sir.After #Chiranjeevi garu #AlluArjun is my Favourite dancer "" - Dance Choreograp… https://t.co/YkvO421Pje||Vale Trisha Brown. A pioneering choreographer whose postmodern work changed the landscape of art &amp; influenced gener… https://t.co/aVBuz7Gy9j||Trisha Brown, choreographer who revolutionized dance in the 20th century, dies at 80 https://t.co/kopqNfWsnG https://t.co/7imsZMuUmM","article",0,"2017-03-22T14:12:48+00:00"
"58eb9e4de4b05b487c0e1185","https://www.theguardian.com/us-news/2017/apr/11/us-universal-healthcare-single-payer-rallies","Universal healthcare supporters see their chance: 'There’s never been more support'",0,"<p>It was a cold, misty, gray, early spring day in Albany, New York  the kind of bone-chilling, turn-up-the-heat weather that encourages residents to flee to Florida. </p> <p>But 500 New Yorkers were still out on the sidewalk lobbying for healthcare reform that has long seemed like a pipe dream: government-provided universal health insurance.</p>",5,"#Snowflakes be like your trying help healthcare system @realDonaldTrump snowflakes love paying more for health insurance #RichFucks||Universal healthcare supporters see their chance: 'There’s never been more support'
#HVWHealth… https://t.co/xMGg8epTWD||#lastword The government isn't providing healthcare! It is providing affordable insurance &amp; guaranteeing essential health services. #SoDense||@EuroYankeeBlog single payer, public option or universal healthcare as you claimed.||“Universal #healthcare supporters see their chance: 'There’s never been more support’” #Obamacare #GOP #Congress… https://t.co/yAiaiNAzIy","article",0,"2017-04-11T11:00:04+00:00"
"58d2c94be4b007e8557ee922","https://www.theguardian.com/us-news/2017/mar/22/us-border-agent-sexually-assaults-teenage-sisters-texas","US border agent sexually assaulted teen sisters in Texas, ACLU says",0,"<p>Two teenage sisters fleeing violence in Guatemala were sexually assaulted by a US Customs and Border Protection officer in Texas after crossing the Mexican border, according to claims filed by the American Civil Liberties Union. </p> <p>The sisters, aged 17 and 19 at the time of the incident in July 2016, were in a field office in Presidio when an agent took them into a closet-like room one at a time, told them to remove their clothes and sexually assaulted them, the ACLU reported on Wednesday. </p>",5,"Teen sisters say they were sexually assaulted by border patrol officer https://t.co/7c8OsDWARn https://t.co/kuP5xdq42t||ACLU alleges U.S. border officer sexually assaulted teen sisters trying to enter America https://t.co/Q14AUHMXF0||Teen sisters say they were sexually assaulted by border patrol officer https://t.co/R4fOSBVeMb https://t.co/f6ALkuoYNm||Teen sisters say they were sexually assaulted by border patrol officer https://t.co/Ms1jVCFfXm https://t.co/nR4urdYQf8||Teen sisters say they were sexually assaulted by border patrol officer https://t.co/Y7qf7f6szd https://t.co/pikdiPGygi","article",0,"2017-03-22T19:38:39+00:00"
"58ed137ae4b05b487c0e16fc","https://www.theguardian.com/world/2017/apr/11/hundreds-of-refugees-missing-after-dunkirk-camp-fire","Hundreds of refugees missing after Dunkirk camp fire",0,"<p>Hundreds of refugees and migrants are missing and facing a night in the open after a large fire ripped through the Dunkirk camp where they were living, destroying the wooden huts and leaving the site uninhabitable.</p> <p>Officials spent Tuesday trying to find new shelter for the estimated 1,500 people who had been displaced. It is feared that the destruction of the countrys only official migrant camp will result in asylum seekers returning to sleeping rough along the coast near the Channel ports.</p>",5,"Hundreds of refugees missing after Dunkirk camp fire - About 900 people in temporary accommodation but 600 stil... https://t.co/3EA0vpdFtw||Hundreds of refugees unaccounted for after fire destroys Dunkirk camp https://t.co/iFtXFQZ0mD #WorldNews #News https://t.co/vXT29l6wwo||Ministers urged to rescue children after Dunkirk refugee camp destroyed by fire https://t.co/XoH1EWJ9dM https://t.co/z3zA626NXd||Hundreds of refugees unaccounted for after fire destroys Dunkirk camp - The Independent https://t.co/kStNIWZNEe https://t.co/ssxpNmbXzD||BBC News - France migrants: Huge fire guts Grande-Synthe Dunkirk camp https://t.co/IyWXVBzUJe","article",0,"2017-04-11T18:21:40+00:00"
"58d2742ee4b01ea2330baee3","https://www.theguardian.com/world/2017/mar/22/unicef-condemns-sale-cambodian-breast-milk-us-mothers-firm-ambrosia-labs","Sale of Cambodian breast milk to mothers in US criticised by UN",0,"<p>The UN childrens fund has strongly criticised the sale by a commercial company of breast milk donated by Cambodian mothers to women in the US, warning it could lead to the babies of poor and vulnerable women becoming malnourished.<br /></p> <p>Unicef condemned the trade by Utah-based company Ambrosia Labs as the Cambodian government intervened. Cambodias customs department said the finance minister, Aun Porn Moniroth, had signed a letter blocking further exports, according to the Associated Press in Phnom Penh. Talks will be held to decide whether the business should be allowed to resume.</p>",5,"UN slams sale of Cambodian women's breast milk by US firm https://t.co/pxu2p01Fb9 ^ABC[AU]||U.N. slams sale of Cambodian women's breast milk by U.S. firm: Reuters https://t.co/MwScA8MFBH #environment||UN slams sale of Cambodian women's breast milk by US firm Ambrosia Labs
https://t.co/cnX9v2iZdc||#Cambodia UN slams sale of Cambodian women's breast milk by US firm Ambrosia Labs https://t.co/ykmd0Iysb2||Making News Today: UN slams sale of Cambodian women's breast milk by US firm https://t.co/Yt8nQzPtzh","article",0,"2017-03-22T16:29:54+00:00"
"58d13d92e4b0a411e9ab7052","https://www.theguardian.com/business/2017/mar/21/london-cycle-courier-was-punished-for-refusing-work-after-eight-hours-in-cold","London cycle courier 'was punished for refusing work after eight hours in cold'",0,"<p>A courier delivering parcels in central London has described being punished for refusing work after eight hours of cycling in snowy weather, saying he received no paid breaks or holiday pay.</p> <p>Andrew Boxer is the latest to take on the battle to be classified as a worker rather than an independent contractor.</p>",5,"London cycle courier 'was punished for refusing work after eight hours in cold' https://t.co/lHco0vpKg4 https://t.co/uTWMQd1dBE||London cycle courier 'was punished for refusing work after eight hours in cold' https://t.co/Io3HHbxmis https://t.co/4rEMe0mQfh||The so called gig economy is a field for abuse. Courier 'was punished for refusing work after eight hours in cold'  https://t.co/BUvPKT8SIT||London cycle courier 'was punished for refusing work after eight hours in cold' - The Guardian https://t.co/8HMISsucti||Do CEOs work 386 times harder than workers on the minimum wage? I highly doubt that's the case. 
https://t.co/lQAklmVaqm","article",0,"2017-03-21T18:47:08+00:00"
"7a4d08f5-adbf-4e37-9d19-ede8066db334","https://www.theguardian.com/us-news/2017/mar/20/ivanka-trump-west-wing-office-security-clearance","Ivanka Trump has West Wing office and will get access to classified information",0,"<p>Ivanka Trumps role in her fathers administration is expanding. Though the presidents eldest daughter currently holds no official title in the White House, she is working out of a West Wing office and will soon get access to classified information, even though she is not technically serving as a government employee.</p> <p>Jamie Gorelick, an attorney and ethics adviser for Trump, said Monday that the first daughter will not have an official title but will get a West Wing office, government-issued communications devices and security clearance to access classified information.</p>",5,"Ivanka Trump's expanded White House role raises ethical issues https://t.co/6zzfzGNTts||Ivanka Trump's expanded White House role raises ethical issues https://t.co/StgoT807Lh https://t.co/HSY6slGhgZ||Ivanka Trump's expanded White House role raises ethical issues - The Guardian https://t.co/lO4jFYE9NU||Ivanka Trump's expanded White House role raises ethical issues - The Guardian https://t.co/hU5BPPHlYI||Ivanka Trump's expanded White House role raises ethical issues https://t.co/ixJ7RMzTEy","article",0,"2017-03-20T22:56:02+00:00"
"58d1593fe4b01ea2330baa9e","https://www.theguardian.com/business/2017/mar/22/uk-ceos-national-living-wage-equality-trust-pay-gap","FTSE CEOs 'earn 386 times more than workers on national living wage'",0,"<p>The average FTSE chief executive earns 386 times more than a worker on the national living wage, according to an analysis published by the Equality Trust as it steps up its campaign for new government rules to expose pay gaps.</p> <p>The charity used annual reports from 2015 for all the companies in the FTSE 100 to calculate that their CEOs pocket an average of 5.3m each year, compared with 13,662 for someone on the national living wage of 7.20 an hour.</p>",5,"UK CEOs 'earn 386 times more than workers on national living wage' https://t.co/WqlhGElgeR https://t.co/b2qhP3mfFi||UK CEOs 'earn 386 times more than workers on national living wage' https://t.co/m0ainfNokA||CEO pay at top 100 UK firms averages 386x UK living wage https://t.co/lN5ZJRPcVn @equalitytrust #inequality||Pure greed: UK CEOs earn 386 times more than workers on national living wage... https://t.co/iPx17eP7DW||UK CEOs 'earn 386 times more than workers on national living wage' https://t.co/rVtwyV8OOm","article",0,"2017-03-22T06:30:27+00:00"
